"customer_unique_id","customer_city","customer_state","first_order_date","recent_order_date","recency_days","first_order_review_score","potential_recovery_value","total_lifetime_orders","recovery_priority"
cf36ed9ae038c623d695d40cb7ef0890,sao paulo,São Paulo,2018-01-10,2018-01-10,236,4.00,226.74,1,Medium Priority: Lapsed One-Time
"64e0a2c0c237ffa49416d01334384f7b",belo horizonte,Minas Gerais,2018-01-11,2018-01-11,235,5.00,226.71,1,Medium Priority: Lapsed One-Time
c7d8b3a2fdf2fe6ada59677d6d01d452,niteroi,Rio de Janeiro,2018-01-28,2018-01-28,218,5.00,226.71,1,Medium Priority: Lapsed One-Time
c0c949c545d9fb4478017e6185b1adb3,sorocaba,São Paulo,2018-02-03,2018-02-03,212,5.00,226.71,1,Medium Priority: Lapsed One-Time
"7963459306130998fc270547a845e35c",conselheiro lafaiete,Minas Gerais,2018-01-09,2018-01-09,237,5.00,226.71,1,Medium Priority: Lapsed One-Time
f5c91ffa401c3c20c9332dc89026428b,belo horizonte,Minas Gerais,2018-01-09,2018-01-09,237,5.00,226.70,1,Medium Priority: Lapsed One-Time
"6d7d7f3da50d1a3b21c77ad7a9ec97b6",santo antonio de jesus,Bahia,2017-07-17,2017-07-17,413,5.00,226.68,1,Medium Priority: Lapsed One-Time
"1e6dc17adde78e52b6fa5e634f4454e0",sao carlos,São Paulo,2017-07-05,2017-07-05,425,5.00,226.67,2,Medium Priority: Lapsed One-Time
"325d5287a5c220f650095d27f51dbd32",fortaleza,Ceará,2017-12-03,2017-12-03,274,5.00,226.66,1,Medium Priority: Lapsed One-Time
d821b0981be9795c42ff1b2dece149cb,sao paulo,São Paulo,2017-12-23,2017-12-24,253,5.00,226.60,2,High Priority: Lapsed Loyal
"19e74a05536d13b34468f8d26164f685",pocos de caldas,Minas Gerais,2017-05-19,2017-05-19,472,5.00,226.55,1,Medium Priority: Lapsed One-Time
"1426eacd8e2aabaee85824c844891bcb",santo andre,São Paulo,2017-09-27,2017-09-27,341,5.00,226.50,1,Medium Priority: Lapsed One-Time
"1fc5bf75325c996e6b257434eab88c3a",japeri,Rio de Janeiro,2018-03-06,2018-03-06,181,4.00,226.48,1,Medium Priority: Lapsed One-Time
"7959ffbef5378bff095bae2150070250",mossoro,Rio Grande do Norte,2017-02-13,2017-02-13,567,5.00,226.32,1,Medium Priority: Lapsed One-Time
"54ff772cbecbee133abce5bfbbf2bdd9",joao pessoa,Paraíba,2018-03-06,2018-03-06,181,5.00,226.27,1,Medium Priority: Lapsed One-Time
"57dec29c8373d4b595f12f09361cf0f6",sao jose dos campos,São Paulo,2017-02-10,2017-02-10,570,5.00,226.25,1,Medium Priority: Lapsed One-Time
"3e73988b9ecabfd9d994dd9a9f9cce94",videira,Santa Catarina,2017-08-08,2017-08-08,391,4.00,226.24,1,Medium Priority: Lapsed One-Time
"2760a10fdfe3a77a374bc8823f9cf21b",ipatinga,Minas Gerais,2017-08-08,2017-08-08,391,5.00,226.24,1,Medium Priority: Lapsed One-Time
"74a4f9d76fbe2a84d70da33ce66e2e18",seropedica,Rio de Janeiro,2017-08-17,2017-08-17,382,4.00,226.24,1,Medium Priority: Lapsed One-Time
f8dab72a57dab60c54c463745c5782dc,capao da canoa,Rio Grande do Sul,2017-08-21,2017-08-21,378,5.00,226.24,1,Medium Priority: Lapsed One-Time
"239cb3a266040f65b1bc755f18325ee8",sao gabriel da palha,Espírito Santo,2017-08-15,2017-08-15,384,5.00,226.24,1,Medium Priority: Lapsed One-Time
"8284db19cf25ea2d402d03d10ff6c7d0",rio de janeiro,Rio de Janeiro,2017-07-27,2017-07-27,403,5.00,226.23,1,Medium Priority: Lapsed One-Time
b0183f00b5c973760fe06afd240f6396,itumbiara,Goiás,2017-10-17,2017-10-17,321,5.00,226.23,1,Medium Priority: Lapsed One-Time
"765622c306877776bbb4cc8fddee37f2",belo horizonte,Minas Gerais,2017-07-17,2017-07-17,413,5.00,226.22,1,Medium Priority: Lapsed One-Time
"0093c499f4f9c0e169ead490aa62ce3e",barbacena,Minas Gerais,2017-06-12,2017-06-12,448,5.00,226.22,1,Medium Priority: Lapsed One-Time
"8a233ba6470de63bebddd3ac86c514cb",belo horizonte,Minas Gerais,2017-11-27,2017-11-27,280,5.00,226.16,1,Medium Priority: Lapsed One-Time
f82dfb7a8984b46de9d27235e1233e4e,rio de janeiro,Rio de Janeiro,2018-02-12,2018-02-12,203,4.00,226.14,1,Medium Priority: Lapsed One-Time
"8382a41c1ad0d5467ab70e368c381bcc",rio novo,Minas Gerais,2018-02-14,2018-02-14,201,5.00,226.14,1,Medium Priority: Lapsed One-Time
"9c2cc68777b4f5eba53b0efba3ed1391",rio de janeiro,Rio de Janeiro,2017-12-19,2017-12-19,258,5.00,226.14,1,Medium Priority: Lapsed One-Time
"8cfecfbbdad82f1281686a54caf46dbb",boa esperanca,Minas Gerais,2017-03-06,2017-03-06,546,5.00,226.14,1,Medium Priority: Lapsed One-Time
e0dfbbd6e1d6d6e862e74af6f7ba556c,guarapari,Espírito Santo,2017-10-12,2017-10-12,326,4.00,226.14,1,Medium Priority: Lapsed One-Time
f32585d2bc4c94f5ed41f3573285847b,valparaiso de goias,Goiás,2017-10-12,2017-10-12,326,4.00,226.13,1,Medium Priority: Lapsed One-Time
"3f59b8357118413501b484d89f2b1538",rubiataba,Goiás,2017-11-29,2017-11-29,278,4.00,226.12,1,Medium Priority: Lapsed One-Time
"3e0a8e2f767f96b047452d0eb7c7f76e",lapa,Paraná,2017-12-14,2017-12-14,263,5.00,226.12,1,Medium Priority: Lapsed One-Time
fc7963d687c42e7d82ccbbf530234f6c,piracicaba,São Paulo,2017-09-17,2017-09-17,351,5.00,226.12,1,Medium Priority: Lapsed One-Time
"2d013009ddef21774b99911e4093a8de",araraquara,São Paulo,2017-09-11,2017-09-11,357,5.00,226.12,1,Medium Priority: Lapsed One-Time
de96761adee84ff3e0a238d31ce41abd,jundiai,São Paulo,2017-02-01,2017-02-01,579,5.00,226.11,1,Medium Priority: Lapsed One-Time
f97502ec5112069fdb747c5f85c99a66,assis,São Paulo,2017-07-24,2017-07-24,406,5.00,226.09,1,Medium Priority: Lapsed One-Time
"4ad3e061e218845a11e7e6dba6e88ac0",pouso alegre,Minas Gerais,2017-07-13,2017-07-13,417,5.00,225.99,1,Medium Priority: Lapsed One-Time
"7842fedad651fb80cd89f428e34e83e9",rio de janeiro,Rio de Janeiro,2017-12-04,2017-12-04,273,5.00,225.96,1,Medium Priority: Lapsed One-Time
"4b64294924aa6f4f014b6bd57a238e2d",maceio,Alagoas,2017-06-30,2017-06-30,430,4.00,225.94,1,Medium Priority: Lapsed One-Time
"4cc8d0ec7468ce7c4a92e850bbfd4e29",lucas do rio verde,Mato Grosso,2018-02-07,2018-02-07,208,5.00,225.90,1,Medium Priority: Lapsed One-Time
"5b3619dbe8789d4d059f8e5725d77a13",santo andre,São Paulo,2017-11-30,2017-11-30,277,4.00,225.88,1,Medium Priority: Lapsed One-Time
"11e74a9cbe1158d1c934d4c166f59ff3",sao jose do rio preto,São Paulo,2017-11-24,2017-11-24,283,4.00,225.88,1,Medium Priority: Lapsed One-Time
"31910cd60f60fc5e692c80d83841c052",guarulhos,São Paulo,2017-07-18,2017-07-18,412,5.00,225.87,1,Medium Priority: Lapsed One-Time
f02fa1ed8c08fa088333c33e43e1e21c,belem,Pará,2017-12-14,2017-12-14,263,5.00,225.85,1,Medium Priority: Lapsed One-Time
"962ac7d07a0662bc22cc78bf82176ffa",lages,Santa Catarina,2017-03-17,2017-03-17,535,5.00,225.84,1,Medium Priority: Lapsed One-Time
"2c90f7ddce67771bbacb63d7dd4966e2",cabo de santo agostinho,Pernambuco,2017-06-12,2017-06-12,448,5.00,225.79,1,Medium Priority: Lapsed One-Time
"21b53fb647f1590cbcbb6b19aefa2797",brasilia,Distrito Federal,2017-07-18,2017-07-18,412,5.00,225.75,1,Medium Priority: Lapsed One-Time
"0f5974d48b53c84eab42f27ff30a4bcd",pederneiras,São Paulo,2017-07-19,2017-07-19,411,4.00,225.72,1,Medium Priority: Lapsed One-Time
"33673a61e46e272ad8a18994222831fb",sao goncalo,Rio de Janeiro,2017-11-26,2017-11-26,281,5.00,225.71,1,Medium Priority: Lapsed One-Time
a283cd2c5195c3426b57ff6c13f4739f,santos,São Paulo,2017-12-28,2017-12-28,249,5.00,225.71,1,Medium Priority: Lapsed One-Time
"082f8d0d83744f4fa435269cf705a07c",bebedouro,São Paulo,2017-12-04,2017-12-04,273,5.00,225.71,1,Medium Priority: Lapsed One-Time
"81ecfbc93e65d91e11dffe4b2ad110e5",piracicaba,São Paulo,2017-12-24,2017-12-24,253,5.00,225.71,1,Medium Priority: Lapsed One-Time
d2ee7ee3dd8874615b357368168427a3,rio de janeiro,Rio de Janeiro,2017-11-24,2017-11-24,283,5.00,225.71,1,Medium Priority: Lapsed One-Time
"6e7401fbbbfb9bef564d4272208c5d87",rio de janeiro,Rio de Janeiro,2017-12-05,2017-12-05,272,5.00,225.71,1,Medium Priority: Lapsed One-Time
"9192d519891ca4dbbff8992ff941438f",rio de janeiro,Rio de Janeiro,2017-12-19,2017-12-19,258,5.00,225.71,1,Medium Priority: Lapsed One-Time
"2548ce8e60025afcdc81a1a44c3caa9b",rio de janeiro,Rio de Janeiro,2017-12-05,2017-12-05,272,5.00,225.71,1,Medium Priority: Lapsed One-Time
a3d0d7369347537badfd5baa917348db,volta redonda,Rio de Janeiro,2017-11-07,2017-11-07,300,5.00,225.71,1,Medium Priority: Lapsed One-Time
a7ef6dbaed1ae9fc5145e19a8ea05e70,casimiro de abreu,Rio de Janeiro,2017-11-26,2017-11-26,281,5.00,225.71,1,Medium Priority: Lapsed One-Time
f3b301b98d453b98026fd514abd82931,rio de janeiro,Rio de Janeiro,2017-12-06,2017-12-06,271,5.00,225.71,1,Medium Priority: Lapsed One-Time
"7cb86a4e8ed957f7cd2a1205c3c04c92",campinas,São Paulo,2017-12-02,2017-12-02,275,4.00,225.71,1,Medium Priority: Lapsed One-Time
"8f69b58a76ee175e4c952315b999ba54",brasilia,Distrito Federal,2017-10-29,2017-10-29,309,5.00,225.71,1,Medium Priority: Lapsed One-Time
e70ae4c94bb5a2ab5e70629b4b26f503,duque de caxias,Rio de Janeiro,2017-11-21,2017-11-21,286,5.00,225.71,1,Medium Priority: Lapsed One-Time
"8c11cf5f6401ded9f456995a689dab5e",rio de janeiro,Rio de Janeiro,2017-11-27,2017-11-27,280,5.00,225.71,1,Medium Priority: Lapsed One-Time
"0a03613ee8e9a8f96d3970ba2f89423a",sertaozinho,São Paulo,2017-12-07,2017-12-07,270,5.00,225.71,1,Medium Priority: Lapsed One-Time
"5a5de1734ce04f6027deb12fd924a4de",ribeirao preto,São Paulo,2017-07-12,2017-07-12,418,4.00,225.71,1,Medium Priority: Lapsed One-Time
d16ed530bfe87c099971fb1403c1a6c7,nova iguacu,Rio de Janeiro,2017-12-23,2017-12-23,254,5.00,225.71,1,Medium Priority: Lapsed One-Time
cc51f2b71dd014cea296ea568e5bc1ff,bauru,São Paulo,2017-07-25,2017-07-25,405,4.00,225.70,1,Medium Priority: Lapsed One-Time
"19f8fcd23ed70e29220a6a2f13ecd911",sao paulo,São Paulo,2017-11-02,2017-12-03,274,5.00,225.68,2,High Priority: Lapsed Loyal
"2b1ff9585b05c73232a93e5440697094",brasilia,Distrito Federal,2018-01-31,2018-01-31,215,4.00,225.67,1,Medium Priority: Lapsed One-Time
"8247cb60ef6a1d0c8a844cd5832108fb",brasilia,Distrito Federal,2017-10-23,2017-10-23,315,5.00,225.67,1,Medium Priority: Lapsed One-Time
"8ea379e0ca1cc97eaa5efb0042d342d4",recife,Pernambuco,2018-02-23,2018-02-23,192,5.00,225.67,1,Medium Priority: Lapsed One-Time
"171a5d2ec4b9b6b909c61d68c5c94a2a",alvorada,Tocantins,2017-09-18,2017-09-18,350,5.00,225.67,1,Medium Priority: Lapsed One-Time
"92d17e5bfcb7cee1cb1cd2939f87d5a7",fernandopolis,São Paulo,2018-01-23,2018-01-23,223,5.00,225.66,1,Medium Priority: Lapsed One-Time
"8e90eb088a146c81434f5986c7899406",teresina,Piauí,2017-12-23,2017-12-23,254,5.00,225.64,1,Medium Priority: Lapsed One-Time
"34779146a256d200df2105b21e75f58f",amambai,Mato Grosso do Sul,2018-02-03,2018-02-03,212,5.00,225.62,1,Medium Priority: Lapsed One-Time
b55876e896c86d91f8b9bfc1b7e5b456,conceicao do rio verde,Minas Gerais,2017-10-06,2017-10-06,332,5.00,225.62,1,Medium Priority: Lapsed One-Time
a79db9e03312a30d890143cd75563a91,mogi das cruzes,São Paulo,2017-11-25,2017-11-25,282,5.00,225.60,1,Medium Priority: Lapsed One-Time
d9d628efb9937a38fba174d1824f39e5,braganca,Pará,2017-10-14,2017-10-14,324,4.00,225.57,1,Medium Priority: Lapsed One-Time
"1f642a984771461accb55dcfe92e5546",ribeirao das neves,Minas Gerais,2017-11-27,2017-11-27,280,5.00,225.51,1,Medium Priority: Lapsed One-Time
"49cee01774f85ef576192e1038cf9cc6",venancio aires,Rio Grande do Sul,2017-08-03,2017-09-05,363,4.00,225.51,2,High Priority: Lapsed Loyal
"111ff67267ecac0b00929214bc4275cf",rio de janeiro,Rio de Janeiro,2017-11-09,2017-11-09,298,5.00,225.43,1,Medium Priority: Lapsed One-Time
"34943624e617f239bd9d5e54f58f9df0",recife,Pernambuco,2017-10-14,2017-10-14,324,5.00,225.42,1,Medium Priority: Lapsed One-Time
e808aa0ce98f33e671bf3e5b47756564,rio branco,Acre,2017-08-03,2017-08-03,396,5.00,225.42,1,Medium Priority: Lapsed One-Time
b3f2ee1073f3fa2354c70910c0cbd983,viana,Espírito Santo,2018-01-10,2018-01-10,236,5.00,225.33,1,Medium Priority: Lapsed One-Time
"7f4d8e5e443b1ac061c7d4eab0594be1",sao bernardo do campo,São Paulo,2017-05-01,2017-05-01,490,4.00,225.31,1,Medium Priority: Lapsed One-Time
"7ec86204e6aaa9e3d8118f939036545a",joinville,Santa Catarina,2017-12-25,2017-12-25,252,5.00,225.24,1,Medium Priority: Lapsed One-Time
aa53470c30cfd5c372dd45a57203e529,piracicaba,São Paulo,2018-02-21,2018-02-21,194,5.00,225.23,1,Medium Priority: Lapsed One-Time
"425a026a2d9c37c366b7d57382940dde",resende,Rio de Janeiro,2017-09-05,2017-09-05,363,5.00,225.23,1,Medium Priority: Lapsed One-Time
"3d4fff41b533bad211da66780ffc08c8",sao paulo,São Paulo,2018-02-15,2018-02-15,200,5.00,225.23,1,Medium Priority: Lapsed One-Time
"0f0b543bc0390b3689fa8f1d62e23ade",luizlandia do oeste,Minas Gerais,2018-01-11,2018-01-11,235,5.00,225.22,1,Medium Priority: Lapsed One-Time
d4f065ced1dc33d890e0e8162ecba0cf,paraisopolis,Minas Gerais,2017-08-03,2017-08-03,396,5.00,225.21,1,Medium Priority: Lapsed One-Time
fee6e134e5709ca3b2496610ad7c4172,sao gotardo,Minas Gerais,2018-02-11,2018-02-11,204,4.00,225.21,1,Medium Priority: Lapsed One-Time
"52a953541861bbb4b79b39df24e00243",limeira,São Paulo,2017-08-11,2017-08-11,388,4.00,225.21,1,Medium Priority: Lapsed One-Time
f1bad2b1f1ed5e693182365e17e2ed17,brasilia,Distrito Federal,2017-09-12,2017-09-12,356,5.00,225.21,1,Medium Priority: Lapsed One-Time
ce3c8126ace853411f246eda4a3e540e,sao luis,Maranhão,2017-12-11,2017-12-11,266,5.00,225.17,1,Medium Priority: Lapsed One-Time
"2fd67196b262395b933da4c1346fd26c",sao paulo,São Paulo,2017-04-10,2017-04-10,511,5.00,225.14,1,Medium Priority: Lapsed One-Time
"4a06f217ed0b9f9376564219499d69b2",joinville,Santa Catarina,2017-03-15,2017-03-15,537,5.00,225.14,1,Medium Priority: Lapsed One-Time
"2f1c76c2bc1797d9f84853404f4e20ed",francisco morato,São Paulo,2017-11-17,2017-11-17,290,4.00,225.07,1,Medium Priority: Lapsed One-Time
"6d941b3978a4f78f9036c7eecf65563e",rio de janeiro,Rio de Janeiro,2017-11-09,2017-11-09,298,4.00,225.06,1,Medium Priority: Lapsed One-Time
"20669a124d0efa91eedbe8262aac658e",indaiatuba,São Paulo,2017-12-13,2017-12-13,264,4.00,225.06,1,Medium Priority: Lapsed One-Time
"726efa68c78ed87d7b03cdcc051bd4dc",peruibe,São Paulo,2017-10-23,2017-10-23,315,4.00,225.05,1,Medium Priority: Lapsed One-Time
"7a632cfbf9b2dadf717a58247dfbff22",vila velha,Espírito Santo,2017-09-27,2017-09-27,341,4.00,225.03,1,Medium Priority: Lapsed One-Time
"1fa22083bdc82971e0f2ada59064984e",santa helena,Maranhão,2017-08-28,2017-08-28,371,5.00,225.03,1,Medium Priority: Lapsed One-Time
"48cb69c1578e5fc47b8bc862cdbebc09",maraba,Pará,2017-06-28,2017-06-28,432,4.00,225.03,1,Medium Priority: Lapsed One-Time
"66558281bfab454b13fe288d5dd79431",boituva,São Paulo,2017-12-01,2017-12-01,276,5.00,225.03,1,Medium Priority: Lapsed One-Time
"8d386257586276430b56d546569ae1a1",boa vista,Roraima,2017-07-17,2017-07-17,413,5.00,225.01,1,Medium Priority: Lapsed One-Time
ad42aaf1833e2a64136a9d9f823d77ab,salvador,Bahia,2017-12-14,2017-12-14,263,5.00,224.98,2,High Priority: Lapsed Loyal
"2cc3ab894ffb00474daf7268dded66d2",sao paulo,São Paulo,2017-09-22,2017-09-22,346,5.00,224.98,1,Medium Priority: Lapsed One-Time
bce4764ee8b372c984ded99179903b47,braganca paulista,São Paulo,2017-09-21,2017-09-21,347,5.00,224.98,1,Medium Priority: Lapsed One-Time
"9b3143cc04064323c27d05647be4b6f2",jatai,Goiás,2017-05-30,2017-05-30,461,4.00,224.95,1,Medium Priority: Lapsed One-Time
ea632de2f6d0213cab0c8a46a99a0438,orleans,Santa Catarina,2017-05-16,2017-05-16,475,5.00,224.95,1,Medium Priority: Lapsed One-Time
f52fd777cb220b39d2020b34128b1301,brasilia,Distrito Federal,2017-11-14,2017-11-14,293,5.00,224.94,1,Medium Priority: Lapsed One-Time
"3d0dd42b5efe4d21ee7ca0985b5a6aed",goiania,Goiás,2017-07-08,2017-07-08,422,5.00,224.94,1,Medium Priority: Lapsed One-Time
"8b290fbc061d3248230cf393c55d5cb9",betim,Minas Gerais,2017-07-23,2017-07-23,407,5.00,224.94,1,Medium Priority: Lapsed One-Time
"70c0cd25ecddaa0802c169b32c311822",brasilia,Distrito Federal,2017-08-26,2017-08-26,373,5.00,224.94,1,Medium Priority: Lapsed One-Time
e1ed69e1ddf676903af35a9072420a9d,guapo,Goiás,2017-10-18,2017-10-18,320,5.00,224.94,1,Medium Priority: Lapsed One-Time
"46ad2eaee2eff1f20b8632d4929177ea",blumenau,Santa Catarina,2017-08-02,2017-08-02,397,5.00,224.83,1,Medium Priority: Lapsed One-Time
"0833dc3f1192d82bbfdad52de141bb90",juiz de fora,Minas Gerais,2017-09-13,2017-09-13,355,4.00,224.80,1,Medium Priority: Lapsed One-Time
d1170e97d8d0a3bc3adf9cea53d6f385,francisco dantas,Rio Grande do Norte,2017-03-20,2017-03-20,532,5.00,224.78,1,Medium Priority: Lapsed One-Time
"7840943cd50f71e2a5999a5c92bd9f6c",campo grande,Mato Grosso do Sul,2017-11-24,2017-11-24,283,5.00,224.75,1,Medium Priority: Lapsed One-Time
bd2b3678a31c7acff94791bd2ffce860,sao jose dos campos,São Paulo,2017-11-09,2017-11-09,298,5.00,224.72,1,Medium Priority: Lapsed One-Time
"74657072bba23cb1f733815d9497ce86",corumba,Mato Grosso do Sul,2018-02-21,2018-02-21,194,5.00,224.71,1,Medium Priority: Lapsed One-Time
"96a8c9c872f07e7480290d5432eb84d9",guapimirim,Rio de Janeiro,2018-01-20,2018-01-20,226,5.00,224.71,1,Medium Priority: Lapsed One-Time
"86856cc8c9e2e86be64b9d4c905777c4",rio de janeiro,Rio de Janeiro,2018-02-13,2018-02-13,202,5.00,224.71,1,Medium Priority: Lapsed One-Time
"7d33eca1baf255d2c1da4d8da450e478",rio de janeiro,Rio de Janeiro,2018-02-27,2018-02-27,188,5.00,224.71,1,Medium Priority: Lapsed One-Time
"35be49bcb22504c3ef1e2d43afc73fec",nova iguacu,Rio de Janeiro,2018-01-18,2018-01-18,228,4.00,224.71,1,Medium Priority: Lapsed One-Time
"9f7b222bb2e334879b9de14e21546ea5",sao fidelis,Rio de Janeiro,2018-02-01,2018-02-01,214,5.00,224.71,1,Medium Priority: Lapsed One-Time
d4a51c85abe4e64a4215d46b4177a44d,araxa,Minas Gerais,2017-04-04,2017-04-04,517,4.00,224.70,1,Medium Priority: Lapsed One-Time
"25aa02f546501be15ab22b19693517dd",juazeiro,Bahia,2018-02-25,2018-02-25,190,4.00,224.67,1,Medium Priority: Lapsed One-Time
c762dc3a005b4d25c11900caca413a75,sao jose dos campos,São Paulo,2017-11-24,2017-11-24,283,4.00,224.60,1,Medium Priority: Lapsed One-Time
cf32aeb4e8a323e6499a573ac5c90326,sao paulo,São Paulo,2017-07-07,2017-08-15,384,5.00,224.57,2,High Priority: Lapsed Loyal
"13d7f4ae8ba7b8dcb8ebb7fcf381d841",sao paulo,São Paulo,2017-11-09,2017-11-09,298,5.00,224.48,1,Medium Priority: Lapsed One-Time
"9c387eb39c289c9cae321c72bf38ea59",sao jose do rio pardo,São Paulo,2018-02-06,2018-02-06,209,5.00,224.39,1,Medium Priority: Lapsed One-Time
"8891463bcb1e110ed0cc3eafc7d4c1ee",presidente prudente,São Paulo,2018-02-08,2018-02-08,207,5.00,224.39,1,Medium Priority: Lapsed One-Time
"9a02da7221f7d02f95f115b9f901e246",guarulhos,São Paulo,2017-10-18,2017-10-18,320,5.00,224.39,1,Medium Priority: Lapsed One-Time
b10f780a5e22a8c7fbce07bb3da6eeff,tatui,São Paulo,2016-10-07,2016-10-07,696,5.00,224.32,1,Medium Priority: Lapsed One-Time
fbb86959dcb4972a76d8432c59c7288f,sao paulo,São Paulo,2017-08-08,2017-08-08,391,5.00,224.31,1,Medium Priority: Lapsed One-Time
"7eafc3aaa0874ca247b3a0994ad408c4",tangara da serra,Mato Grosso,2018-01-19,2018-01-19,227,4.00,224.27,1,Medium Priority: Lapsed One-Time
de1d1dd6e8c55cf4f5110ceb372c02a6,campo grande,Mato Grosso do Sul,2017-04-25,2017-04-25,496,5.00,224.21,1,Medium Priority: Lapsed One-Time
a26863f4bec97ff62ddacb4986543e03,monte gordo,Bahia,2017-09-10,2017-09-10,358,5.00,224.17,1,Medium Priority: Lapsed One-Time
"34e9762e7f97d8db14f6756e0a2c805a",natal,Rio Grande do Norte,2018-01-13,2018-01-13,233,5.00,224.12,1,Medium Priority: Lapsed One-Time
e68e9e7ba54057868c5fcc2332507e8d,feira de santana,Bahia,2018-01-15,2018-01-15,231,5.00,224.12,1,Medium Priority: Lapsed One-Time
d4227deb40ef8d82c38d4632ba8e814a,piuma,Espírito Santo,2017-03-27,2017-03-27,525,5.00,224.09,1,Medium Priority: Lapsed One-Time
fe7244ad27823759af5f43efd9389e2a,santos,São Paulo,2017-11-25,2017-11-25,282,4.00,224.02,1,Medium Priority: Lapsed One-Time
"828a921fd1c1e8a6dd7ffb814fd0a82a",sao paulo,São Paulo,2018-02-01,2018-02-01,214,5.00,224.01,1,Medium Priority: Lapsed One-Time
"7c67f115342d01560cd438fad6346a3c",paraguacu paulista,São Paulo,2017-04-04,2017-05-29,462,5.00,223.99,2,High Priority: Lapsed Loyal
"4d6acb02cb5c8492d36a041288091ead",taubate,São Paulo,2017-12-03,2017-12-03,274,5.00,223.98,1,Medium Priority: Lapsed One-Time
b66f4f9f89df0b0973bb1057073887a0,campinas,São Paulo,2017-11-23,2017-11-23,284,5.00,223.97,1,Medium Priority: Lapsed One-Time
a5a2586f58b8c59311a2498e40256544,belem,Pará,2018-01-06,2018-01-06,240,4.00,223.88,1,Medium Priority: Lapsed One-Time
d68de2bee2f1019d2b77c7f4512307eb,senhor do bonfim,Bahia,2017-09-21,2017-09-21,347,5.00,223.84,1,Medium Priority: Lapsed One-Time
a49c25b37294eaa2f50ba92291686137,fortaleza,Ceará,2017-10-10,2017-10-10,328,5.00,223.82,1,Medium Priority: Lapsed One-Time
"84b7fbc77175c873f8df7b13fa1a4976",sao bernardo do campo,São Paulo,2018-01-03,2018-01-03,243,5.00,223.81,1,Medium Priority: Lapsed One-Time
"24fb2954f8c6cdb4b900ed8db6dc88e2",fortaleza,Ceará,2017-06-01,2017-11-25,282,5.00,223.81,2,High Priority: Lapsed Loyal
df0b86ca2d7e2c663bf8ecfb460d211a,nazare paulista,São Paulo,2017-07-12,2017-07-12,418,5.00,223.80,1,Medium Priority: Lapsed One-Time
"37141534991824398a1d15117085ae8d",mogi-guacu,São Paulo,2017-07-14,2017-07-14,416,4.00,223.80,1,Medium Priority: Lapsed One-Time
"3e56f3ccde79acce2b93147d3232e3ea",santa maria,Rio Grande do Sul,2017-08-01,2017-08-01,398,5.00,223.78,1,Medium Priority: Lapsed One-Time
"768253d2513bc433767081cedd241a3a",campinas,São Paulo,2017-05-20,2017-05-20,471,5.00,223.78,1,Medium Priority: Lapsed One-Time
"2cf4692740a2e6439596684f4de6c7e5",miguel pereira,Rio de Janeiro,2017-08-29,2017-08-29,370,4.00,223.78,1,Medium Priority: Lapsed One-Time
a0ec75d54358c7f8aa3d2fd6f1fcf523,brasilia,Distrito Federal,2018-01-27,2018-01-27,219,5.00,223.77,1,Medium Priority: Lapsed One-Time
"563216a35332cb920e1fe83ba6a7dfba",sao paulo,São Paulo,2017-05-21,2017-05-21,470,5.00,223.76,1,Medium Priority: Lapsed One-Time
"7af497e689e8803064f56a8fb901da54",passos,Minas Gerais,2017-11-24,2017-11-24,283,5.00,223.69,1,Medium Priority: Lapsed One-Time
"320df47c6bb00617802154ad5d766075",campo novo do parecis,Mato Grosso,2017-12-29,2017-12-29,248,4.00,223.69,1,Medium Priority: Lapsed One-Time
"12a2d9fc0fe6aa18d677aa19af240d33",paraiba do sul,Rio de Janeiro,2017-08-20,2017-08-20,379,4.00,223.68,1,Medium Priority: Lapsed One-Time
e301216623168d227eb0b0a3aabb1e62,rio de janeiro,Rio de Janeiro,2018-01-14,2018-01-14,232,5.00,223.67,2,High Priority: Lapsed Loyal
e5eff1e54c132bef74c934de830a14ae,montenegro,Rio Grande do Sul,2017-03-20,2017-03-20,532,4.00,223.66,1,Medium Priority: Lapsed One-Time
b824f6981f2ee1c30533c4138572428c,teresopolis,Rio de Janeiro,2017-01-20,2017-07-26,404,5.00,223.64,2,High Priority: Lapsed Loyal
"8c9437a0ea2c45a366e53d6f7ec859d7",belo horizonte,Minas Gerais,2017-11-26,2017-11-26,281,5.00,223.58,1,Medium Priority: Lapsed One-Time
"80365151d69c6b8b954011e8393ba767",apodi,Rio Grande do Norte,2017-08-06,2017-08-06,393,4.00,223.57,1,Medium Priority: Lapsed One-Time
"4525508b1e5d83e659510e670d906aeb",sao paulo,São Paulo,2017-05-15,2017-05-15,476,5.00,223.50,1,Medium Priority: Lapsed One-Time
"47264e9608c5814e2a7b260f6fe154b5",vitoria,Espírito Santo,2017-07-09,2017-07-09,421,5.00,223.41,1,Medium Priority: Lapsed One-Time
"2b74004bfe2f72d5970c27de1f36dca5",ribeirao preto,São Paulo,2018-02-13,2018-02-13,202,5.00,223.37,1,Medium Priority: Lapsed One-Time
ceae573284b9faf72e72688668cb193b,teresopolis,Rio de Janeiro,2017-10-03,2017-10-03,335,5.00,223.32,1,Medium Priority: Lapsed One-Time
fbc9c3a06d228159f866fd7bcd32febe,campinas,São Paulo,2017-08-10,2017-08-10,389,5.00,223.30,1,Medium Priority: Lapsed One-Time
